datum;badid;bad;adresse1;adresse2;ort;plz;kanton;beckenid;becken;typ;temperatur
2022-01-03 17:16:05;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 17:26:08;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 17:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 17:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.4
2022-01-03 17:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 17:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6.2
2022-01-03 17:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 17:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 17:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 17:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.2
2022-01-03 17:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 17:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 17:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 17:36:11;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 17:46:14;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 17:56:17;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 18:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.9
2022-01-03 18:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 18:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 18:06:20;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 18:16:22;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 18:26:25;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 18:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 18:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.4
2022-01-03 18:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 18:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6.1
2022-01-03 18:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 18:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 18:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 18:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.1
2022-01-03 18:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 18:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 18:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 18:36:27;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 18:46:30;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 18:56:33;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 19:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 19:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 19:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 19:06:35;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 19:16:39;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 19:26:42;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 19:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 19:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.3
2022-01-03 19:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 19:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6
2022-01-03 19:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 19:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 19:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 19:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.1
2022-01-03 19:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 19:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 19:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 19:36:44;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 19:46:47;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 19:56:50;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 20:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 20:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 20:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 20:06:53;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 20:16:55;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 20:26:59;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 20:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 20:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.3
2022-01-03 20:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 20:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6
2022-01-03 20:30:14;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 20:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 20:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 20:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.2
2022-01-03 20:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 20:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 20:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-03 20:37:01;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 20:47:04;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 20:57:06;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 21:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 21:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 21:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 21:07:09;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 21:17:12;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 21:27:15;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 21:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.3
2022-01-03 21:30:07;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.3
2022-01-03 21:30:10;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 21:30:13;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.9
2022-01-03 21:30:16;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 21:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 21:30:21;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 21:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.2
2022-01-03 21:30:25;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 21:30:28;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 21:30:31;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-03 21:37:18;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 21:47:21;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 21:57:24;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 22:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 22:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 22:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 22:07:26;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 22:17:30;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 22:27:32;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 22:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.2
2022-01-03 22:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.2
2022-01-03 22:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 22:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.8
2022-01-03 22:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 22:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.5
2022-01-03 22:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 22:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.2
2022-01-03 22:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 22:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 22:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-03 22:37:35;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 22:47:39;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 22:57:41;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 23:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 23:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.6
2022-01-03 23:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 23:07:44;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 23:17:47;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 23:27:50;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 23:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.2
2022-01-03 23:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.2
2022-01-03 23:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-03 23:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.8
2022-01-03 23:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 23:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.5
2022-01-03 23:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7.1
2022-01-03 23:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.1
2022-01-03 23:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 23:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 23:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-03 23:37:52;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 23:47:55;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 23:50:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 23:50:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 23:57:58;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-04 00:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-04 00:08:00;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 00:18:03;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-04 00:28:06;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 00:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.1
2022-01-04 00:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.2
2022-01-04 00:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-04 00:30:11;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.8
2022-01-04 00:30:14;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-04 00:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.5
2022-01-04 00:30:19;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7.1
2022-01-04 00:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.1
2022-01-04 00:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.7
2022-01-04 00:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-04 00:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-04 00:38:09;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 00:48:12;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 00:58:15;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 01:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-04 01:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-04 01:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-04 01:08:17;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-04 01:18:20;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-04 01:28:23;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 01:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7
2022-01-04 01:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.2
2022-01-04 01:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;7
2022-01-04 01:30:11;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.7
2022-01-04 01:30:14;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-04 01:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.6
2022-01-04 01:30:19;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7.1
2022-01-04 01:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1
2022-01-04 01:30:23;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.7
2022-01-04 01:30:26;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-04 01:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.3
2022-01-04 01:38:25;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 01:48:28;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 01:58:31;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-04 02:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
