datum;badid;bad;adresse1;adresse2;ort;plz;kanton;beckenid;becken;typ;temperatur
2019-01-13 12:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 12:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 12:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 12:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.1
2019-01-13 12:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 12:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.3
2019-01-13 12:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.2
2019-01-13 12:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 12:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 12:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 12:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 12:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.1
2019-01-13 12:50:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 12:50:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.2
2019-01-13 13:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 13:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 13:05:03;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 13:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 13:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 13:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 13:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.2
2019-01-13 13:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.3
2019-01-13 13:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 13:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 13:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 13:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 13:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.1
2019-01-13 14:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 14:04:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 14:04:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.2
2019-01-13 14:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 14:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 14:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 14:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 14:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 14:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.1
2019-01-13 14:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.5
2019-01-13 14:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 14:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 14:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 14:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 14:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.1
2019-01-13 15:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 15:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 15:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 15:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 15:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 15:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 15:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 15:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 15:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.9
2019-01-13 15:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.7
2019-01-13 15:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 15:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 15:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 15:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 15:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2019-01-13 16:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 16:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 16:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 16:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 16:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 16:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 16:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.3
2019-01-13 16:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 16:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.9
2019-01-13 16:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.8
2019-01-13 16:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 16:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 16:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 16:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 16:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2019-01-13 17:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-13 17:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 17:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 17:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 17:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 17:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 17:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.3
2019-01-13 17:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.3
2019-01-13 17:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2019-01-13 17:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.8
2019-01-13 17:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 17:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 17:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6
2019-01-13 17:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 17:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2019-01-13 18:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-13 18:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 18:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 18:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 18:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.6
2019-01-13 18:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 18:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 18:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 18:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.5
2019-01-13 18:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.8
2019-01-13 18:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2019-01-13 18:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.3
2019-01-13 18:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 18:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.1
2019-01-13 18:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2019-01-13 19:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 19:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 19:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 19:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 19:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-13 19:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 19:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 19:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 19:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.2
2019-01-13 19:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.8
2019-01-13 19:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2019-01-13 19:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-13 19:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 19:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-13 19:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.1
2019-01-13 20:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 20:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 20:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 20:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 20:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-13 20:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 20:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.1
2019-01-13 20:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 20:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3
2019-01-13 20:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.7
2019-01-13 20:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2019-01-13 20:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-13 20:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 20:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-13 20:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.1
2019-01-13 21:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2019-01-13 21:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 21:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 21:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 21:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-13 21:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;5.9
2019-01-13 21:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.1
2019-01-13 21:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 21:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.9
2019-01-13 21:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.6
2019-01-13 21:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2019-01-13 21:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-13 21:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 21:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-13 21:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-13 22:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-13 22:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 22:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 22:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 22:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-13 22:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-13 22:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.1
2019-01-13 22:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 22:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.9
2019-01-13 22:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.6
2019-01-13 22:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2019-01-13 22:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-13 22:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 22:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-13 22:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-13 23:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-13 23:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 23:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-13 23:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-13 23:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-13 23:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-13 23:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-13 23:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-13 23:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.9
2019-01-13 23:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.6
2019-01-13 23:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2019-01-13 23:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-13 23:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-13 23:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-13 23:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-13 23:55:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-13 23:55:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-14 00:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-14 00:00:00;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;3.9
2019-01-14 00:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-14 00:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-14 00:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-14 00:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-14 00:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2019-01-14 00:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.8
2019-01-14 00:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.5
2019-01-14 00:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
2019-01-14 00:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-14 00:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-14 00:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-14 00:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-14 01:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-14 01:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-14 01:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-14 01:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-14 01:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-14 01:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-14 01:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-14 01:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2019-01-14 01:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.8
2019-01-14 01:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.3
2019-01-14 01:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
2019-01-14 01:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-14 01:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.1
2019-01-14 01:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-14 01:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-14 02:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-14 02:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-14 02:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-14 02:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-14 02:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-14 02:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-14 02:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.3
2019-01-14 02:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2019-01-14 02:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.5
2019-01-14 02:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.3
2019-01-14 02:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
2019-01-14 02:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-14 02:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.2
2019-01-14 02:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-14 02:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-14 03:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2019-01-14 03:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-14 03:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-14 03:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-14 03:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-14 03:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-14 03:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-14 03:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2019-01-14 03:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.6
2019-01-14 03:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.2
2019-01-14 03:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-14 03:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.4
2019-01-14 03:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.2
2019-01-14 03:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
2019-01-14 03:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6
2019-01-14 04:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2019-01-14 04:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2019-01-14 04:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;4.4
2019-01-14 04:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.8
2019-01-14 04:05:06;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;5.7
2019-01-14 04:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6
2019-01-14 04:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;7.2
2019-01-14 04:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2019-01-14 04:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;2.6
2019-01-14 04:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.1
2019-01-14 04:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2019-01-14 04:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.4
2019-01-14 04:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.2
2019-01-14 04:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.2
